temperatura,humidade,horario,dia_da_semana,nivel
20,55,537,5,0
22,51,486,5,0
23,52,503,5,0
23,54,507,5,0
21,55,540,5,0
22,52,527,5,0
23,49,512,5,0
23,49,529,5,0
23,49,487,5,0
21,53,487,5,0
21,49,516,5,0
22,53,527,5,0
22,51,526,5,0
22,48,526,5,0
21,53,499,5,0
20,53,488,5,0
23,52,519,5,0
23,54,494,5,0
21,55,516,5,0
21,50,505,5,0
20,52,511,5,0
21,54,482,5,0
22,54,514,5,0
21,50,490,5,0
20,54,522,5,0
21,53,501,5,0
22,55,521,5,0
20,53,486,5,0
23,52,518,5,0
22,51,489,5,0
22,53,536,5,0
22,50,532,5,0
23,55,525,5,0
21,53,496,5,0
21,54,506,5,0
22,50,491,5,0
22,49,515,5,0
22,48,489,5,0
23,53,538,5,0
23,55,524,5,0
21,51,500,5,0
20,54,480,5,0
21,49,536,5,0
21,55,532,5,0
21,54,506,5,0
23,49,539,5,0
22,54,526,5,0
22,52,491,5,0
21,52,507,5,0
22,49,491,5,0
22,54,480,5,0
21,53,519,5,0
21,48,504,5,0
21,49,533,5,0
22,48,527,5,0
23,54,528,5,0
21,54,512,5,0
20,55,535,5,0
20,50,512,5,0
20,51,523,5,0
23,54,481,5,0
22,53,526,5,0
23,51,484,5,0
21,53,515,5,0
23,51,512,5,0
23,53,526,5,0
21,53,512,5,0
21,50,501,5,0
21,55,508,5,0
23,52,525,5,0
21,53,510,5,0
21,54,501,5,0
21,48,532,5,0
20,48,491,5,0
23,55,536,5,0
20,53,505,5,0
20,52,501,5,0
21,49,540,5,0
20,53,488,5,0
20,50,531,5,0
23,49,500,5,0
22,51,481,5,0
20,51,523,5,0
21,51,505,5,0
20,51,509,5,0
22,53,496,5,0
23,50,485,5,0
23,48,490,5,0
22,51,500,5,0
22,50,515,5,0
21,51,501,5,0
21,50,495,5,0
20,49,534,5,0
22,51,532,5,0
20,51,495,5,0
20,53,534,5,0
20,50,501,5,0
20,50,511,5,0
20,49,493,5,0
23,51,524,5,0
22,51,531,5,0
23,49,505,5,0
22,53,506,5,0
22,54,535,5,0
23,48,518,5,0
22,49,484,5,0
21,51,513,5,0
22,53,497,5,0
22,51,505,5,0
22,51,513,5,0
22,48,523,5,0
22,48,536,5,0
22,55,495,5,0
20,54,521,5,0
22,48,514,5,0
23,49,516,5,0
23,55,540,5,0
22,50,529,5,0
21,49,537,5,0
20,51,523,5,0
22,52,512,5,0
21,55,501,5,0
22,52,529,5,0
20,55,539,5,0
23,49,504,5,0
22,54,505,5,0
23,52,503,5,0
20,49,535,5,0
22,48,502,5,0
23,52,509,5,0
21,51,529,5,0
21,53,515,5,0
20,49,504,5,0
22,55,528,5,0
21,53,523,5,0
22,54,511,5,0
22,54,531,5,0
20,54,520,5,0
20,53,491,5,0
22,49,535,5,0
23,53,486,5,0
23,50,534,5,0
21,54,526,5,0
21,48,534,5,0
20,51,514,5,0
21,55,503,5,0
22,48,539,5,0
20,51,491,5,0
20,49,498,5,0
23,53,540,5,0
20,50,539,5,0
23,53,525,5,0
20,53,532,5,0
22,54,521,5,0
20,52,488,5,0
20,53,536,5,0
23,54,530,5,0
20,51,506,5,0
22,52,532,5,0
22,55,508,5,0
21,53,489,5,0
23,49,516,5,0
23,51,513,5,0
21,52,539,5,0
23,52,530,5,0
22,51,531,5,0
21,50,486,5,0
21,52,520,5,0
20,49,511,5,0
20,48,530,5,0
23,53,514,5,0
20,52,537,5,0
23,52,516,5,0
23,53,491,5,0
20,49,497,5,0
22,55,486,5,0
21,54,522,5,0
20,55,530,5,0
23,55,496,5,0
21,50,538,5,0
20,49,492,5,0
22,52,510,5,0
21,53,529,5,0
23,54,533,5,0
20,50,480,5,0
23,48,532,5,0
21,52,483,5,0
21,53,514,5,0
23,52,523,5,0
23,52,540,5,0
23,53,480,5,0
21,54,503,5,0
22,54,487,5,0
21,55,533,5,0
20,49,487,5,0
22,52,540,5,0
20,53,493,5,0
20,49,502,5,0
23,52,519,5,0
21,51,532,5,0
22,48,528,5,0
23,55,489,5,0
20,50,506,5,0
23,50,516,5,0
20,50,522,5,0
23,52,515,5,0
20,52,484,5,0
23,53,528,5,0
20,54,516,5,0
21,54,507,5,0
21,49,523,5,0
21,52,480,5,0
20,54,523,5,0
20,51,510,5,0
21,48,538,5,0
23,54,508,5,0
21,48,512,5,0
21,50,493,5,0
23,55,514,5,0
20,55,489,5,0
20,53,539,5,0
23,55,520,5,0
20,55,503,5,0
20,51,532,5,0
22,54,513,5,0
20,53,498,5,0
22,50,536,5,0
23,52,511,5,0
20,50,500,5,0
21,55,488,5,0
20,52,506,5,0
22,50,522,5,0
23,52,529,5,0
21,50,510,5,0
22,55,515,5,0
22,49,496,5,0
21,55,519,5,0
23,53,529,5,0
23,50,499,5,0
20,55,536,5,0
20,48,516,5,0
20,51,500,5,0
22,52,496,5,0
22,48,485,5,0
20,50,535,5,0
22,50,486,5,0
21,52,538,5,0
22,54,525,5,0
23,51,486,5,0
22,53,494,5,0
21,48,498,5,0
22,51,529,5,0
23,54,494,5,0
20,49,503,5,0
20,51,501,5,0
21,48,493,5,0
21,48,485,5,0
23,54,531,5,0
23,53,517,5,0
23,55,523,5,0
20,55,482,5,0
22,51,516,5,0
20,52,485,5,0
20,50,535,5,0
20,48,505,5,0
20,55,530,5,0
22,52,531,5,0
21,51,495,5,0
21,51,525,5,0
23,55,521,5,0
21,53,504,5,0
21,48,520,5,0
21,48,482,5,0
23,50,503,5,0
23,54,538,5,0
20,52,488,5,0
21,50,503,5,0
22,52,520,5,0
21,55,522,5,0
21,48,502,5,0
22,51,510,5,0
20,55,511,5,0
21,51,520,5,0
23,53,538,5,0
21,55,489,5,0
23,49,489,5,0
20,48,494,5,0
20,48,536,5,0
21,52,519,5,0
20,50,529,5,0
21,55,488,5,0
20,52,527,5,0
23,49,534,5,0
20,52,514,5,0
22,52,533,5,0
20,51,502,5,0
23,55,523,5,0
23,52,519,5,0
21,51,526,5,0
22,51,495,5,0
22,50,494,5,0
20,55,486,5,0
23,54,535,5,0
21,55,482,5,0
23,52,509,5,0
20,49,525,5,0
20,54,493,5,0
21,52,486,5,0
20,54,490,5,0
21,54,494,5,0
20,53,519,5,0
22,55,491,5,0
21,54,489,5,0
20,54,515,5,0
20,48,506,5,0
20,53,484,5,0
20,50,524,5,0
20,48,539,5,0
20,48,512,5,0
21,53,498,5,0
20,52,481,5,0
20,54,503,5,0
21,55,539,5,0
21,50,514,5,0
22,53,499,5,0
23,53,485,5,0
21,52,530,5,0
22,50,483,5,0
20,51,488,5,0
22,53,526,5,0
22,53,491,5,0
23,54,540,5,0
20,54,493,5,0
21,49,487,5,0
20,48,509,5,0
22,51,490,5,0
20,50,486,5,0
23,55,530,5,0
22,49,532,5,0
20,53,492,5,0
23,54,503,5,0
23,51,501,5,0
22,51,514,5,0
23,50,531,5,0
20,51,517,5,0
23,48,501,5,0
21,50,491,5,0
22,54,535,5,0
22,50,508,5,0
23,54,512,5,0
22,54,529,5,0
20,53,481,5,0
22,54,501,5,0
20,48,518,5,0
20,51,524,5,0
21,55,497,5,0
22,51,480,5,0
21,51,529,5,0
21,53,525,5,0
20,48,488,5,0
23,55,492,5,0
22,50,492,5,0
21,50,526,5,0
23,51,502,5,0
21,53,524,5,0
22,50,488,5,0
23,48,506,5,0
21,53,505,5,0
22,51,501,5,0
23,54,486,5,0
22,52,532,5,0
21,51,515,5,0
21,50,511,5,0
21,51,493,5,0
23,54,521,5,0
22,48,492,5,0
21,54,512,5,0
21,48,523,5,0
22,54,500,5,0
21,50,506,5,0
20,50,480,5,0
22,49,520,5,0
22,50,526,5,0
22,54,530,5,0
22,55,503,5,0
21,51,520,5,0
22,54,502,5,0
22,53,496,5,0
20,50,488,5,0
22,54,522,5,0
22,53,505,5,0
22,49,540,5,0
22,52,489,5,0
20,51,520,5,0
23,49,525,5,0
20,48,492,5,0
23,50,492,5,0
23,49,522,5,0
20,55,513,5,0
21,51,514,5,0
21,50,503,5,0
23,53,505,5,0
23,53,528,5,0
20,53,533,5,0
21,52,524,5,0
23,51,525,5,0
20,48,510,5,0
21,55,497,5,0
20,48,491,5,0
23,51,504,5,0
23,51,526,5,0
21,55,517,5,0
22,48,507,5,0
20,54,503,5,0
23,55,505,5,0
23,52,511,5,0
21,52,527,5,0
20,52,502,5,0
22,50,529,5,0
23,53,503,5,0
20,48,491,5,0
21,54,483,5,0
21,49,515,5,0
22,52,489,5,0
23,48,530,5,0
21,54,507,5,0
20,51,530,5,0
23,48,507,5,0
20,51,521,5,0
23,54,495,5,0
23,49,522,5,0
20,48,505,5,0
22,55,528,5,0
21,51,530,5,0
22,50,516,5,0
23,50,510,5,0
23,51,500,5,0
20,48,497,5,0
23,52,540,5,0
22,48,510,5,0
20,48,529,5,0
22,55,499,5,0
23,49,529,5,0
21,52,511,5,0
21,53,487,5,0
22,49,512,5,0
23,50,485,5,0
22,55,519,5,0
22,52,498,5,0
20,55,538,5,0
20,54,505,5,0
23,49,528,5,0
23,55,497,5,0
22,51,503,5,0
20,51,487,5,0
23,53,523,5,0
20,54,530,5,0
23,52,487,5,0
23,50,501,5,0
22,50,521,5,0
21,51,508,5,0
21,51,526,5,0
23,55,494,5,0
21,49,531,5,0
22,53,517,5,0
21,48,537,5,0
20,54,534,5,0
21,48,488,5,0
23,49,523,5,0
21,54,528,5,0
22,50,538,5,0
21,53,524,5,0
23,53,532,5,0
22,48,491,5,0
21,54,504,5,0
21,52,487,5,0
20,54,481,5,0
23,49,510,5,0
23,52,491,5,0
22,51,516,5,0
22,48,522,5,0
20,54,493,5,0
21,52,520,5,0
22,53,535,5,0
22,54,480,5,0
21,54,533,5,0
22,53,499,5,0
23,55,515,5,0
21,49,483,5,0
22,48,527,5,0
23,51,532,5,0
20,51,538,5,0
21,52,516,5,0
23,48,482,5,0
21,51,531,5,0
20,48,537,5,0
21,52,482,5,0
22,51,514,5,0
20,55,527,5,0
22,54,504,5,0
22,55,540,5,0
23,55,500,5,0
23,55,480,5,0
22,53,511,5,0
20,55,538,5,0
22,53,493,5,0
22,54,511,5,0
21,48,537,5,0
23,50,495,5,0
21,52,485,5,0
22,52,501,5,0
23,50,487,5,0
23,48,532,5,0
21,55,532,5,0
21,53,529,5,0
20,54,485,5,0
23,54,488,5,0
23,54,487,5,0
22,52,516,5,0
22,54,534,5,0
20,50,493,5,0
20,50,518,5,0
21,55,534,5,0
22,53,493,5,0
20,54,483,5,0
23,48,517,5,0
20,54,498,5,0
22,55,532,5,0
21,50,526,5,0
20,52,501,5,0
22,53,528,5,0
20,53,485,5,0
20,48,494,5,0
21,55,536,5,0
22,54,515,5,0
22,53,514,5,0
22,54,503,5,0
20,52,537,5,0
20,53,498,5,0
21,51,481,5,0
22,51,498,5,0
20,48,493,5,0
23,51,501,5,0
22,49,511,5,0
21,48,502,5,0
22,54,491,5,0
23,48,503,5,0
23,55,490,5,0
23,51,526,5,0
22,52,518,5,0
23,48,515,5,0
22,52,498,5,0
20,52,494,5,0
20,50,536,5,0
23,49,523,5,0
21,49,487,5,0
20,48,504,5,0
21,51,495,5,0
20,49,503,5,0
21,54,502,5,0
20,50,480,5,0
23,55,498,5,0
20,52,533,5,0
21,55,488,5,0
23,48,485,5,0
22,55,491,5,0
21,48,483,5,0
20,55,492,5,0
20,51,504,5,0
21,53,492,5,0
22,55,527,5,0
20,49,535,5,0
21,51,534,5,0
21,53,508,5,0
21,52,511,5,0
22,48,520,5,0
20,53,526,5,0
20,52,539,5,0
21,49,522,5,0
22,49,494,5,0
21,51,515,5,0
22,54,531,5,0
22,53,500,5,0
23,54,529,5,0
20,53,508,5,0
23,54,531,5,0
21,52,511,5,0
21,55,519,5,0
21,54,524,5,0
22,55,517,5,0
22,54,513,5,0
20,48,510,5,0
22,54,504,5,0
21,48,504,5,0
22,54,501,5,0
22,53,497,5,0
20,48,510,5,0
22,49,504,5,0
23,48,530,5,0
23,55,480,5,0
23,48,487,5,0
20,52,511,5,0
22,51,523,5,0
20,52,535,5,0
22,50,522,5,0
20,55,537,5,0
23,53,536,5,0
21,53,539,5,0
22,49,480,5,0
23,51,519,5,0
21,50,496,5,0
21,55,493,5,0
22,53,504,5,0
21,50,489,5,0
21,53,523,5,0
22,49,533,5,0
21,52,506,5,0
20,51,490,5,0
20,51,530,5,0
21,53,508,5,0
21,50,514,5,0
21,48,506,5,0
22,48,530,5,0
21,53,532,5,0
20,48,509,5,0
23,52,522,5,0
22,55,492,5,0
22,49,509,5,0
20,51,485,5,0
20,55,500,5,0
22,51,505,5,0
22,53,523,5,0
21,50,504,5,0
23,48,509,5,0
22,53,527,5,0
23,50,500,5,0
21,54,492,5,0
22,53,517,5,0
20,52,530,5,0
20,53,494,5,0
20,49,538,5,0
21,49,483,5,0
23,49,511,5,0
20,49,536,5,0
22,49,524,5,0
23,48,504,5,0
20,49,501,5,0
20,52,536,5,0
21,54,539,5,0
23,49,517,5,0
23,55,501,5,0
22,51,503,5,0
22,53,500,5,0
22,48,493,5,0
20,53,538,5,0
23,49,487,5,0
23,54,506,5,0
20,54,520,5,0
21,48,488,5,0
22,50,483,5,0
23,49,517,5,0
22,54,534,5,0
22,52,511,5,0
21,53,534,5,0
23,52,525,5,0
21,53,482,5,0
22,55,537,5,0
23,48,521,5,0
21,55,490,5,0
20,53,500,5,0
21,48,493,5,0
21,49,490,5,0
20,52,490,5,0
22,48,497,5,0
20,53,489,5,0
22,50,516,5,0
20,52,494,5,0
20,52,518,5,0
20,55,540,5,0
23,53,529,5,0
20,53,489,5,0
23,49,509,5,0
20,54,515,5,0
20,51,530,5,0
21,53,483,5,0
22,49,518,5,0
22,49,529,5,0
23,55,500,5,0
21,55,527,5,0
20,55,523,5,0
23,55,525,5,0
20,48,501,5,0
20,50,491,5,0
23,48,484,5,0
23,49,484,5,0
20,55,500,5,0
23,54,505,5,0
20,49,512,5,0
22,52,518,5,0
22,51,495,5,0
22,54,519,5,0
22,55,522,5,0
20,53,487,5,0
20,55,484,5,0
23,54,493,5,0
20,51,509,1,0
21,50,529,1,0
21,50,528,1,0
21,53,517,1,0
21,54,518,1,0
22,52,484,1,0
20,54,482,1,0
23,54,526,1,0
23,48,516,1,0
22,54,528,1,0
20,54,532,1,0
20,52,526,1,0
21,51,516,1,0
20,55,494,1,0
20,54,499,1,0
21,50,512,1,0
21,50,503,1,0
22,54,495,1,0
21,53,486,1,0
21,54,531,1,0
21,53,490,1,0
20,54,520,1,0
20,52,506,1,0
20,54,537,1,0
21,54,503,1,0
21,49,481,1,0
21,48,531,1,0
20,52,514,1,0
21,50,521,1,0
21,49,540,1,0
23,49,492,1,0
22,50,483,1,0
22,53,519,1,0
23,50,501,1,0
20,54,493,1,0
23,55,530,1,0
22,50,484,1,0
23,54,513,1,0
20,54,506,1,0
20,49,482,1,0
21,50,533,1,0
23,55,534,1,0
23,54,527,1,0
21,49,490,1,0
21,49,483,1,0
21,53,483,1,0
20,51,539,1,0
23,49,510,1,0
22,50,538,1,0
20,48,503,1,0
22,54,505,1,0
22,50,531,1,0
22,49,500,1,0
21,55,522,1,0
21,48,535,1,0
21,48,487,1,0
20,48,488,1,0
21,52,539,1,0
20,51,509,1,0
20,55,535,1,0
21,51,514,1,0
23,52,493,1,0
20,53,503,1,0
22,52,503,1,0
21,50,495,1,0
20,49,481,1,0
22,48,516,1,0
20,54,528,1,0
21,55,488,1,0
22,54,500,1,0
20,55,524,1,0
22,48,498,1,0
21,49,508,1,0
20,50,506,1,0
22,52,483,1,0
22,52,489,1,0
23,52,484,1,0
20,51,536,1,0
20,50,527,1,0
23,54,492,1,0
21,50,511,1,0
22,52,534,1,0
23,48,540,1,0
22,53,504,1,0
22,52,525,1,0
22,49,500,1,0
22,52,490,1,0
23,52,523,1,0
21,52,506,1,0
23,52,521,1,0
22,55,535,1,0
23,51,489,1,0
22,50,493,1,0
21,49,487,1,0
20,51,514,1,0
20,52,524,1,0
20,53,527,1,0
22,49,531,1,0
20,48,508,1,0
23,48,494,1,0
23,51,482,1,0
23,48,506,1,0
22,48,486,1,0
20,54,500,1,0
22,53,522,1,0
21,48,525,1,0
23,51,485,1,0
21,54,512,1,0
21,52,512,1,0
20,54,516,1,0
21,54,487,1,0
22,51,537,1,0
23,50,500,1,0
22,53,484,1,0
20,50,531,1,0
21,52,492,1,0
20,52,483,1,0
22,54,482,1,0
22,52,502,1,0
22,48,516,1,0
20,50,488,1,0
21,49,509,1,0
23,52,517,1,0
20,52,523,1,0
23,54,527,1,0
23,48,540,1,0
23,53,534,1,0
20,55,519,1,0
20,52,530,1,0
22,55,481,1,0
23,48,515,1,0
22,52,510,1,0
21,54,533,1,0
21,53,487,1,0
21,54,529,1,0
20,52,488,1,0
20,49,496,1,0
23,54,530,1,0
20,51,533,1,0
23,52,501,1,0
21,52,496,1,0
21,53,480,1,0
22,51,537,1,0
21,48,507,1,0
20,55,485,1,0
21,51,487,1,0
23,51,486,1,0
23,48,512,1,0
23,48,528,1,0
22,52,505,1,0
23,53,505,1,0
22,50,530,1,0
21,48,491,1,0
23,53,491,1,0
22,55,513,1,0
23,52,498,1,0
22,50,484,1,0
21,52,526,1,0
20,49,534,1,0
22,48,515,1,0
21,54,482,1,0
22,53,489,1,0
20,54,505,1,0
22,50,531,1,0
22,49,488,1,0
22,51,506,1,0
21,50,491,1,0
20,51,531,1,0
21,51,510,1,0
21,51,501,1,0
22,49,509,1,0
20,51,486,1,0
20,49,512,1,0
23,53,522,1,0
22,49,486,1,0
21,50,483,1,0
20,50,489,1,0
20,51,535,1,0
23,50,485,1,0
23,48,505,1,0
20,53,500,1,0
20,50,499,1,0
22,53,491,1,0
23,50,519,1,0
22,55,528,1,0
23,48,535,1,0
20,54,510,1,0
23,50,531,1,0
20,49,529,1,0
21,49,508,1,0
20,53,494,1,0
23,48,503,1,0
22,53,491,1,0
23,54,490,1,0
20,48,483,1,0
22,53,486,1,0
23,54,513,1,0
21,53,516,1,0
21,51,501,1,0
22,50,485,1,0
22,50,484,1,0
20,50,510,1,0
20,49,496,1,0
22,49,482,1,0
20,50,495,1,0
22,55,506,1,0
20,49,488,1,0
22,50,540,1,0
22,53,481,1,0
22,49,484,1,0
20,54,480,1,0
23,51,537,1,0
22,51,484,1,0
20,48,535,1,0
22,50,494,1,0
21,55,540,1,0
23,49,529,1,0
20,53,525,1,0
23,51,527,1,0
22,55,516,1,0
21,55,512,1,0
23,51,518,1,0
23,55,484,1,0
21,53,492,1,0
23,50,480,1,0
20,52,535,1,0
22,48,494,1,0
21,48,522,1,0
21,51,491,1,0
23,52,518,1,0
21,50,529,1,0
21,55,489,1,0
22,55,526,1,0
21,52,509,1,0
21,50,496,1,0
20,49,516,1,0
20,49,539,1,0
21,53,526,1,0
23,52,507,1,0
22,50,509,1,0
20,51,493,1,0
23,49,525,1,0
23,48,501,1,0
22,55,481,1,0
20,48,526,1,0
22,50,527,1,0
23,55,490,1,0
23,49,514,1,0
23,53,511,1,0
23,54,486,1,0
23,48,498,1,0
21,51,490,1,0
21,50,524,1,0
20,48,508,1,0
20,50,523,1,0
20,52,504,1,0
20,48,535,1,0
23,52,499,1,0
21,53,538,1,0
21,49,532,1,0
21,55,521,1,0
22,53,514,1,0
22,52,538,1,0
20,54,496,1,0
23,53,510,1,0
22,48,506,1,0
21,51,507,1,0
21,49,525,1,0
21,51,505,1,0
20,51,493,1,0
21,52,495,1,0
22,52,481,1,0
22,54,521,1,0
22,50,494,1,0
20,55,501,1,0
22,55,537,1,0
21,53,540,1,0
21,52,501,1,0
23,55,500,1,0
22,53,495,1,0
23,52,535,1,0
21,54,488,1,0
20,49,497,1,0
20,51,496,1,0
22,54,531,1,0
22,49,500,1,0
23,55,531,1,0
22,53,481,1,0
21,48,481,1,0
21,51,530,1,0
20,54,493,1,0
20,55,522,1,0
20,55,529,1,0
21,49,496,1,0
20,51,503,1,0
22,53,504,1,0
21,48,503,1,0
20,51,515,1,0
23,54,516,1,0
23,48,539,1,0
23,55,533,1,0
22,51,502,1,0
21,51,511,1,0
21,55,498,1,0
23,52,497,1,0
23,52,510,1,0
22,54,527,1,0
22,50,495,1,0
21,48,529,1,0
23,51,484,1,0
23,50,509,1,0
21,48,528,1,0
20,48,520,1,0
23,52,539,1,0
22,50,538,1,0
20,51,533,1,0
22,52,494,1,0
22,49,529,1,0
20,54,525,1,0
22,54,509,1,0
21,53,523,1,0
21,48,493,1,0
20,51,538,1,0
22,48,530,1,0
22,53,533,1,0
23,54,521,1,0
20,50,499,1,0
21,51,531,1,0
21,53,540,1,0
20,54,499,1,0
21,54,481,1,0
20,53,510,1,0
22,55,537,1,0
20,48,504,1,0
23,52,492,1,0
22,55,539,1,0
21,49,511,1,0
23,52,532,1,0
21,49,525,1,0
23,48,492,1,0
23,53,487,1,0
22,53,534,1,0
22,50,503,1,0
23,49,528,1,0
22,50,487,1,0
22,52,521,1,0
22,50,495,1,0
23,51,525,1,0
22,53,529,1,0
21,54,535,1,0
21,54,535,1,0
22,52,503,1,0
20,54,498,1,0
21,51,488,1,0
22,49,506,1,0
23,52,494,1,0
23,53,516,1,0
20,54,491,1,0
23,54,509,1,0
20,54,483,1,0
21,49,500,1,0
20,51,481,1,0
22,55,535,1,0
21,50,531,1,0
21,55,483,1,0
23,55,539,1,0
21,49,516,1,0
21,51,512,1,0
23,53,531,1,0
23,48,486,1,0
22,49,493,1,0
22,52,511,1,0
20,48,492,1,0
21,55,483,1,0
20,52,524,1,0
21,52,484,1,0
21,51,516,1,0
23,54,482,1,0
21,53,504,1,0
20,53,495,1,0
20,51,514,1,0
20,50,499,1,0
20,49,492,1,0
20,49,488,1,0
23,48,483,1,0
20,54,525,1,0
20,51,517,1,0
20,54,482,1,0
20,55,491,1,0
23,52,509,1,0
23,52,484,1,0
23,53,501,1,0
23,48,510,1,0
23,55,482,1,0
22,54,500,1,0
23,53,531,1,0
22,51,539,1,0
22,51,533,1,0
20,55,494,1,0
21,51,512,1,0
22,48,518,1,0
20,52,499,1,0
21,48,482,1,0
21,55,530,1,0
21,51,493,1,0
20,50,484,1,0
22,50,484,1,0
22,54,481,1,0
21,54,527,1,0
22,48,484,1,0
22,48,497,1,0
23,49,519,1,0
20,52,486,1,0
21,48,538,1,0
23,49,482,1,0
23,54,480,1,0
21,49,487,1,0
23,50,485,1,0
23,49,490,1,0
20,52,519,1,0
22,50,500,1,0
21,53,518,1,0
23,49,494,1,0
23,51,497,1,0
21,48,504,1,0
23,51,494,1,0
22,50,493,1,0
22,53,526,1,0
20,54,506,1,0
22,50,480,1,0
21,54,522,1,0
23,48,532,1,0
23,48,498,1,0
23,48,537,1,0
22,52,515,1,0
21,48,534,1,0
21,50,509,1,0
22,53,503,1,0
23,52,512,1,0
22,55,517,1,0
21,50,514,1,0
23,53,532,1,0
20,51,491,1,0
22,48,507,1,0
22,50,483,1,0
23,48,494,1,0
23,48,497,1,0
23,53,484,1,0
22,48,501,1,0
21,48,493,1,0
23,52,535,1,0
22,48,510,1,0
21,49,496,1,0
23,49,490,1,0
22,50,486,1,0
22,48,485,1,0
20,49,525,1,0
20,50,499,1,0
23,52,539,1,0
20,50,523,1,0
20,53,517,1,0
20,55,489,1,0
20,51,517,1,0
23,50,539,1,0
21,53,536,1,0
20,51,532,1,0
21,54,497,1,0
20,51,488,1,0
23,54,496,1,0
21,52,538,1,0
22,49,530,1,0
20,49,523,1,0
20,50,489,1,0
21,49,510,1,0
23,50,538,1,0
22,51,504,1,0
22,51,494,1,0
22,54,492,1,0
21,50,538,1,0
21,53,527,1,0
22,49,497,1,0
20,54,530,1,0
21,48,538,1,0
21,49,507,1,0
20,51,503,1,0
20,55,490,1,0
23,48,523,1,0
22,49,540,1,0
20,50,512,1,0
23,49,540,1,0
21,50,493,1,0
20,54,540,1,0
22,50,536,1,0
21,53,538,1,0
21,52,521,1,0
23,55,504,1,0
22,52,539,1,0
21,52,516,1,0
23,49,507,1,0
22,54,524,1,0
23,50,518,1,0
22,54,538,1,0
20,48,485,1,0
21,54,515,1,0
22,48,483,1,0
23,49,507,1,0
23,52,512,1,0
23,51,508,1,0
23,55,514,1,0
22,52,485,1,0
23,50,486,1,0
21,51,534,1,0
23,52,539,1,0
23,50,516,1,0
22,51,508,1,0
22,54,523,1,0
20,53,491,1,0
21,53,538,1,0
23,53,494,1,0
23,54,505,1,0
21,52,481,1,0
23,54,534,1,0
22,48,499,1,0
20,50,524,1,0
20,52,519,1,0
23,51,524,1,0
20,52,516,1,0
21,54,502,1,0
21,50,492,1,0
20,49,503,1,0
22,50,538,1,0
20,53,529,1,0
20,52,532,1,0
20,49,488,1,0
23,49,528,1,0
23,49,532,1,0
23,50,513,1,0
23,48,534,1,0
21,55,518,1,0
23,51,488,1,0
23,53,501,1,0
20,50,482,1,0
21,54,531,1,0
22,50,496,1,0
23,48,510,1,0
21,49,502,1,0
22,49,499,1,0
20,52,536,1,0
20,50,488,1,0
22,48,499,1,0
22,51,482,1,0
21,48,527,1,0
20,50,529,1,0
23,48,503,1,0
23,52,496,1,0
22,54,489,1,0
20,50,508,1,0
20,49,488,1,0
23,54,539,1,0
20,52,494,1,0
20,49,527,1,0
23,49,516,1,0
20,48,489,1,0
21,55,531,1,0
22,54,507,1,0
20,55,492,1,0
21,51,481,1,0
22,52,481,1,0
21,54,539,1,0
22,51,497,1,0
23,54,515,1,0
22,55,497,1,0
21,52,507,1,0
22,52,502,1,0
23,48,483,1,0
20,52,539,1,0
21,48,537,1,0
23,49,501,1,0
21,49,539,1,0
20,51,529,1,0
20,49,482,1,0
21,50,511,1,0
20,53,482,1,0
23,54,527,1,0
20,53,512,1,0
20,53,539,1,0
23,53,525,1,0
23,49,488,1,0
22,50,507,1,0
20,49,524,1,0
23,49,519,1,0
22,48,492,1,0
21,54,540,1,0
22,52,518,1,0
22,51,482,1,0
21,50,485,1,0
20,48,525,1,0
22,55,512,1,0
20,51,485,1,0
23,54,497,1,0
20,48,518,1,0
23,55,534,1,0
22,50,480,1,0
20,49,509,1,0
22,51,516,1,0
23,49,505,1,0
20,52,495,1,0
21,50,498,1,0
21,53,503,1,0
20,53,495,1,0
22,51,483,1,0
20,51,507,1,0
23,48,515,1,0
23,48,483,1,0
20,53,518,1,0
20,49,538,1,0
21,48,535,1,0
20,48,486,1,0
21,52,490,1,0
22,49,534,1,0
22,48,513,1,0
22,55,498,1,0
23,55,506,1,0
23,48,524,1,0
20,54,520,1,0
20,48,489,1,0
21,50,539,1,0
22,49,518,1,0
20,53,518,1,0
22,54,525,1,0
22,49,514,1,0
20,48,514,1,0
21,49,529,1,0
20,55,512,1,0
20,54,519,1,0
20,53,522,1,0
21,52,516,1,0
22,54,519,1,0
23,51,519,1,0
23,52,502,1,0
23,54,522,1,0
20,53,487,1,0
21,52,531,1,0
21,55,536,1,0
23,54,484,1,0
23,53,533,1,0
23,51,496,1,0
21,54,493,1,0
22,50,481,1,0
23,55,527,1,0
20,54,504,1,0
23,50,498,1,0
23,55,494,1,0
20,49,539,1,0
22,50,528,1,0
23,53,536,1,0
20,52,527,1,0
22,50,526,1,0
21,54,513,1,0
23,48,509,1,0
21,52,486,1,0
22,55,523,1,0
23,51,511,1,0
20,53,490,1,0
20,54,527,1,0
23,49,519,1,0
22,49,523,1,0
23,48,514,1,0
23,49,527,1,0
23,48,531,1,0
23,51,513,1,0
22,49,539,1,0
21,51,498,1,0
20,52,530,1,0
22,55,528,1,0
21,54,528,1,0
21,51,531,1,0
23,54,489,1,0
23,49,534,1,0
23,50,524,1,0
23,55,504,1,0
22,52,486,1,0
20,52,486,1,0
21,49,531,1,0
21,53,508,1,0
23,53,484,1,0
22,52,521,1,0
20,54,522,1,0
21,55,517,1,0
22,49,492,1,0
20,55,501,1,0
21,52,534,1,0
